rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1552833773948579651,,1312,,1552833773,948022420,'',4,"""/crazyflie_server""","""Link Quality low (0.670000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833773966809796,,1313,,1552833773,965584993,'',2,"""/explorer""","""************* Key pressed is w""","""test_high_level.py""","""handler""",115,"[/cf1/log_ranges, /rosout]"
1552833773973264010,,1314,,1552833773,972773695,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",720,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833774158137666,,1315,,1552833774,157409090,'',4,"""/crazyflie_server""","""Link Quality low (0.520000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833774371951705,,1316,,1552833774,371226806,'',4,"""/crazyflie_server""","""Link Quality low (0.230000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833774592160018,,1317,,1552833774,591473647,'',4,"""/crazyflie_server""","""Link Quality low (0.680000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833775367008754,,1318,,1552833775,365492105,'',2,"""/explorer""","""************* Key pressed is w""","""test_high_level.py""","""handler""",115,"[/cf1/log_ranges, /rosout]"
1552833775372585392,,1319,,1552833775,372023180,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",720,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833775637768982,,1320,,1552833775,637009473,'',4,"""/crazyflie_server""","""Link Quality low (0.570000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833776270557834,,1321,,1552833776,270009160,'',4,"""/crazyflie_server""","""Link Quality low (0.530000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
